REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Virgin Islands,2016,8,X,0.754717,X,X,X,X,X,X,6,2,795
States,New York City,2016,8,X,3.18542,X,X,X,X,X,X,3450,82,108306
States,Alabama,2016,9,X,5.47097,X,X,X,X,X,X,521,24,9523
States,Alaska,2016,9,X,1.92744,X,X,X,X,X,X,34,7,1764
States,Arizona,2016,9,X,5.02006,X,X,X,X,X,X,1251,57,24920
States,Arkansas,2016,9,X,4.87194,X,X,X,X,X,X,175,10,3592
States,California,2016,9,X,3.63724,X,X,X,X,X,X,1804,148,49598
States,Colorado,2016,9,X,1.67642,X,X,X,X,X,X,63,5,3758
States,Connecticut,2016,9,X,3.4711,X,X,X,X,X,X,194,16,5589
States,Delaware,2016,9,X,1.03028,X,X,X,X,X,X,33,13,3203
States,District of Columbia,2016,9,X,9.23582,X,X,X,X,X,X,197,2,2133
States,Florida,2016,9,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,9,X,2.84092,X,X,X,X,X,X,1141,33,40163
States,Hawaii,2016,9,X,6.0241,X,X,X,X,X,X,100,15,1660
States,Idaho,2016,9,X,1.79856,X,X,X,X,X,X,55,10,3058
States,Illinois,2016,9,X,4.17069,X,X,X,X,X,X,2162,79,51838
States,Indiana,2016,9,X,3.48604,X,X,X,X,X,X,226,29,6483
States,Iowa,2016,9,X,1.6221,X,X,X,X,X,X,37,9,2281
States,Kansas,2016,9,X,2.94245,X,X,X,X,X,X,204,30,6933
States,Kentucky,2016,9,X,2.1133,X,X,X,X,X,X,576,36,27256
States,Louisiana,2016,9,X,3.70534,X,X,X,X,X,X,1840,96,49658
States,Maine,2016,9,X,0.903274,X,X,X,X,X,X,48,28,5314
States,Maryland,2016,9,X,3.00395,X,X,X,X,X,X,266,27,8855
States,Massachusetts,2016,9,X,1.75215,X,X,X,X,X,X,413,42,23571
States,Michigan,2016,9,X,2.6582,X,X,X,X,X,X,670,76,25205
States,Minnesota,2016,9,X,3.09101,X,X,X,X,X,X,162,15,5241
States,Mississippi,2016,9,X,4.8877,X,X,X,X,X,X,988,47,20214
States,Missouri,2016,9,X,2.83647,X,X,X,X,X,X,247,21,8708
States,Montana,2016,9,X,0.60347,X,X,X,X,X,X,24,10,3977
States,Nebraska,2016,9,X,1.48835,X,X,X,X,X,X,53,17,3561
States,Nevada,2016,9,X,2.76263,X,X,X,X,X,X,390,25,14117
States,New Hampshire,2016,9,X,0.783828,X,X,X,X,X,X,38,21,4848
States,New Jersey,2016,9,X,3.76333,X,X,X,X,X,X,187,17,4969
States,New Mexico,2016,9,X,5.04657,X,X,X,X,X,X,699,26,13851
States,New York,2016,9,X,3.41463,X,X,X,X,X,X,357,80,10455
States,North Carolina,2016,9,X,3.99742,X,X,X,X,X,X,620,48,15510
States,North Dakota,2016,9,X,0.890208,X,X,X,X,X,X,6,6,674
States,Ohio,2016,9,X,1.65649,X,X,X,X,X,X,312,68,18835
States,Oklahoma,2016,9,X,3.16993,X,X,X,X,X,X,183,26,5773
States,Oregon,2016,9,X,2.66258,X,X,X,X,X,X,165,20,6197
States,Pennsylvania,2016,9,X,3.32486,X,X,X,X,X,X,484,38,14557
States,Rhode Island,2016,9,X,1.36803,X,X,X,X,X,X,82,17,5994
States,South Carolina,2016,9,X,2.36412,X,X,X,X,X,X,107,11,4526
States,South Dakota,2016,9,X,2.11684,X,X,X,X,X,X,204,33,9637
States,Tennessee,2016,9,X,3.33087,X,X,X,X,X,X,361,55,10838
States,Texas,2016,9,X,4.7195,X,X,X,X,X,X,1203,83,25490
States,Utah,2016,9,X,3.4478,X,X,X,X,X,X,755,42,21898
States,Vermont,2016,9,X,2.19161,X,X,X,X,X,X,70,11,3194
States,Virginia,2016,9,X,3.34539,X,X,X,X,X,X,3246,138,97029
States,Washington,2016,9,X,1.66157,X,X,X,X,X,X,87,36,5236
States,West Virginia,2016,9,X,2.71718,X,X,X,X,X,X,487,50,17923
States,Wisconsin,2016,9,X,2.98078,X,X,X,X,X,X,197,25,6609
States,Wyoming,2016,9,X,1.96032,X,X,X,X,X,X,83,18,4234
States,Puerto Rico,2016,9,X,5.72438,X,X,X,X,X,X,324,10,5660
States,Virgin Islands,2016,9,X,1.08578,X,X,X,X,X,X,10,2,921
States,New York City,2016,9,X,3.45799,X,X,X,X,X,X,3767,90,108936
States,Alabama,2016,10,X,6.55058,X,X,X,X,X,X,632,24,9648
States,Alaska,2016,10,X,3.40426,X,X,X,X,X,X,64,7,1880
States,Arizona,2016,10,X,4.14432,X,X,X,X,X,X,819,49,19762
States,Arkansas,2016,10,X,5.62608,X,X,X,X,X,X,195,10,3466
States,California,2016,10,X,3.69442,X,X,X,X,X,X,1636,129,44283
States,Colorado,2016,10,X,1.67542,X,X,X,X,X,X,67,6,3999
States,Connecticut,2016,10,X,3.61106,X,X,X,X,X,X,205,21,5677
States,Delaware,2016,10,X,1.73697,X,X,X,X,X,X,56,13,3224
States,District of Columbia,2016,10,X,9.33902,X,X,X,X,X,X,219,2,2345
States,Florida,2016,10,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,10,X,3.45765,X,X,X,X,X,X,1323,31,38263
States,Hawaii,2016,10,X,7.61169,X,X,X,X,X,X,138,15,1813
States,Idaho,2016,10,X,2.03507,X,X,X,X,X,X,65,10,3194
States,Illinois,2016,10,X,3.9101,X,X,X,X,X,X,2093,82,53528
States,Indiana,2016,10,X,4.73192,X,X,X,X,X,X,263,29,5558
States,Iowa,2016,10,X,1.23092,X,X,X,X,X,X,25,8,2031
States,Kansas,2016,10,X,3.26718,X,X,X,X,X,X,242,32,7407
States,Kentucky,2016,10,X,2.67058,X,X,X,X,X,X,746,38,27934
States,Louisiana,2016,10,X,3.63969,X,X,X,X,X,X,1733,94,47614
States,Maine,2016,10,X,1.1257,X,X,X,X,X,X,60,27,5330
States,Maryland,2016,10,X,3.03093,X,X,X,X,X,X,291,27,9601
States,Massachusetts,2016,10,X,2.58081,X,X,X,X,X,X,618,42,23946
States,Michigan,2016,10,X,2.73456,X,X,X,X,X,X,703,73,25708
States,Minnesota,2016,10,X,4.07295,X,X,X,X,X,X,201,15,4935
States,Mississippi,2016,10,X,5.35687,X,X,X,X,X,X,1053,50,19657
States,Missouri,2016,10,X,3.06748,X,X,X,X,X,X,260,21,8476
States,Montana,2016,10,X,0.35229,X,X,X,X,X,X,14,10,3974
States,Nebraska,2016,10,X,1.60966,X,X,X,X,X,X,56,16,3479
States,Nevada,2016,10,X,2.5523,X,X,X,X,X,X,305,23,11950
States,New Hampshire,2016,10,X,1.2543,X,X,X,X,X,X,62,21,4943
States,New Jersey,2016,10,X,4.47187,X,X,X,X,X,X,221,17,4942
States,New Mexico,2016,10,X,4.39492,X,X,X,X,X,X,637,27,14494
States,New York,2016,10,X,3.41609,X,X,X,X,X,X,366,79,10714
States,North Carolina,2016,10,X,3.83595,X,X,X,X,X,X,535,48,13947
States,North Dakota,2016,10,X,1.64127,X,X,X,X,X,X,14,6,853
States,Ohio,2016,10,X,2.44448,X,X,X,X,X,X,470,68,19227
States,Oklahoma,2016,10,X,4.42237,X,X,X,X,X,X,276,27,6241
States,Oregon,2016,10,X,3.46895,X,X,X,X,X,X,162,15,4670
States,Pennsylvania,2016,10,X,4.46836,X,X,X,X,X,X,519,39,11615
States,Rhode Island,2016,10,X,2.06706,X,X,X,X,X,X,127,16,6144
States,South Carolina,2016,10,X,2.76159,X,X,X,X,X,X,109,11,3947
States,South Dakota,2016,10,X,2.49142,X,X,X,X,X,X,225,33,9031
States,Tennessee,2016,10,X,3.62272,X,X,X,X,X,X,396,57,10931
States,Texas,2016,10,X,4.01485,X,X,X,X,X,X,941,81,23438
States,Utah,2016,10,X,3.57419,X,X,X,X,X,X,785,41,21963
States,Vermont,2016,10,X,2.58802,X,X,X,X,X,X,86,11,3323
States,Virginia,2016,10,X,3.94309,X,X,X,X,X,X,4121,140,104512
States,Washington,2016,10,X,1.42261,X,X,X,X,X,X,75,35,5272
States,West Virginia,2016,10,X,3.104,X,X,X,X,X,X,582,48,18750
States,Wisconsin,2016,10,X,3.27547,X,X,X,X,X,X,217,26,6625
States,Wyoming,2016,10,X,2.55706,X,X,X,X,X,X,121,20,4732
States,Puerto Rico,2016,10,X,6.58011,X,X,X,X,X,X,299,8,4544
States,Virgin Islands,2016,10,X,1.15979,X,X,X,X,X,X,9,2,776
States,New York City,2016,10,X,3.88275,X,X,X,X,X,X,4399,87,113296
States,Alabama,2016,11,X,4.98188,X,X,X,X,X,X,440,23,8832
States,Alaska,2016,11,X,5.73435,X,X,X,X,X,X,98,7,1709
States,Arizona,2016,11,X,3.57787,X,X,X,X,X,X,813,57,22723
States,Arkansas,2016,11,X,4.29502,X,X,X,X,X,X,145,10,3376
States,California,2016,11,X,3.19283,X,X,X,X,X,X,1293,125,40497
States,Colorado,2016,11,X,1.6285,X,X,X,X,X,X,64,7,3930
States,Connecticut,2016,11,X,2.67584,X,X,X,X,X,X,105,20,3924
States,Delaware,2016,11,X,1.35218,X,X,X,X,X,X,44,13,3254
States,District of Columbia,2016,11,X,9.6564,X,X,X,X,X,X,163,2,1688
States,Florida,2016,11,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,11,X,2.5205,X,X,X,X,X,X,993,32,39397
States,Hawaii,2016,11,X,7.281,X,X,X,X,X,X,128,15,1758
States,Idaho,2016,11,X,2.4777,X,X,X,X,X,X,50,8,2018
States,Illinois,2016,11,X,3.32867,X,X,X,X,X,X,1642,79,49329
States,Indiana,2016,11,X,3.03411,X,X,X,X,X,X,169,26,5570
States,Iowa,2016,11,X,0.896861,X,X,X,X,X,X,10,8,1115
States,Kansas,2016,11,X,2.57767,X,X,X,X,X,X,151,32,5858
States,Kentucky,2016,11,X,2.2474,X,X,X,X,X,X,494,35,21981
States,Louisiana,2016,11,X,2.87454,X,X,X,X,X,X,1426,96,49608
States,Maine,2016,11,X,1.95195,X,X,X,X,X,X,91,26,4662
States,Maryland,2016,11,X,2.38066,X,X,X,X,X,X,193,27,8107
States,Massachusetts,2016,11,X,2.22927,X,X,X,X,X,X,520,40,23326
States,Michigan,2016,11,X,2.33998,X,X,X,X,X,X,597,73,25513
States,Minnesota,2016,11,X,2.50569,X,X,X,X,X,X,121,15,4829
States,Mississippi,2016,11,X,4.11273,X,X,X,X,X,X,772,49,18771
States,Missouri,2016,11,X,2.6461,X,X,X,X,X,X,211,19,7974
States,Montana,2016,11,X,1.23457,X,X,X,X,X,X,48,10,3888
States,Nebraska,2016,11,X,0.845728,X,X,X,X,X,X,29,17,3429
States,Nevada,2016,11,X,2.77078,X,X,X,X,X,X,319,24,11513
States,New Hampshire,2016,11,X,1.27737,X,X,X,X,X,X,49,20,3836
States,New Jersey,2016,11,X,4.86093,X,X,X,X,X,X,187,17,3847
States,New Mexico,2016,11,X,4.66515,X,X,X,X,X,X,636,27,13633
States,New York,2016,11,X,3.80303,X,X,X,X,X,X,346,75,9098
States,North Carolina,2016,11,X,3.97115,X,X,X,X,X,X,523,46,13170
States,North Dakota,2016,11,X,2.09644,X,X,X,X,X,X,20,7,954
States,Ohio,2016,11,X,1.78285,X,X,X,X,X,X,344,69,19295
States,Oklahoma,2016,11,X,3.11838,X,X,X,X,X,X,162,27,5195
States,Oregon,2016,11,X,3.20603,X,X,X,X,X,X,136,14,4242
States,Pennsylvania,2016,11,X,3.20347,X,X,X,X,X,X,458,37,14297
States,Rhode Island,2016,11,X,1.72445,X,X,X,X,X,X,94,17,5451
States,South Carolina,2016,11,X,1.82311,X,X,X,X,X,X,74,11,4059
States,South Dakota,2016,11,X,1.92438,X,X,X,X,X,X,170,32,8834
States,Tennessee,2016,11,X,2.20175,X,X,X,X,X,X,184,51,8357
States,Texas,2016,11,X,3.73119,X,X,X,X,X,X,749,81,20074
States,Utah,2016,11,X,3.27439,X,X,X,X,X,X,737,44,22508
States,Vermont,2016,11,X,2.64741,X,X,X,X,X,X,88,11,3324
States,Virginia,2016,11,X,3.7071,X,X,X,X,X,X,3758,138,101373
States,Washington,2016,11,X,1.15516,X,X,X,X,X,X,44,35,3809
States,West Virginia,2016,11,X,2.38769,X,X,X,X,X,X,422,46,17674
States,Wisconsin,2016,11,X,2.7159,X,X,X,X,X,X,178,24,6554
States,Wyoming,2016,11,X,3.47663,X,X,X,X,X,X,148,19,4257
States,Puerto Rico,2016,11,X,5.66038,X,X,X,X,X,X,273,8,4823
States,Virgin Islands,2016,11,X,0.851582,X,X,X,X,X,X,7,2,822
States,New York City,2016,11,X,3.28136,X,X,X,X,X,X,3508,90,106907
States,Alabama,2016,12,X,5.03734,X,X,X,X,X,X,398,22,7901
States,Alaska,2016,12,X,4.15598,X,X,X,X,X,X,81,7,1949
States,Arizona,2016,12,X,3.08999,X,X,X,X,X,X,731,59,23657
States,Arkansas,2016,12,X,3.59551,X,X,X,X,X,X,80,9,2225
States,California,2016,12,X,2.99262,X,X,X,X,X,X,1201,139,40132
States,Colorado,2016,12,X,1.80285,X,X,X,X,X,X,62,6,3439
States,Connecticut,2016,12,X,2.79368,X,X,X,X,X,X,122,19,4367
States,Delaware,2016,12,X,1.53739,X,X,X,X,X,X,44,13,2862
States,District of Columbia,2016,12,X,8.65231,X,X,X,X,X,X,217,2,2508
States,Florida,2016,12,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,12,X,2.90096,X,X,X,X,X,X,1101,32,37953
States,Hawaii,2016,12,X,6.41673,X,X,X,X,X,X,89,15,1387
States,Idaho,2016,12,X,1.50134,X,X,X,X,X,X,28,9,1865
States,Illinois,2016,12,X,2.78787,X,X,X,X,X,X,1335,82,47886
States,Indiana,2016,12,X,2.26143,X,X,X,X,X,X,141,28,6235
States,Iowa,2016,12,X,1.0118,X,X,X,X,X,X,12,6,1186
States,Kansas,2016,12,X,2.15661,X,X,X,X,X,X,149,31,6909
States,Kentucky,2016,12,X,1.58069,X,X,X,X,X,X,387,35,24483
States,Louisiana,2016,12,X,2.9295,X,X,X,X,X,X,1380,90,47107
States,Maine,2016,12,X,1.40088,X,X,X,X,X,X,73,28,5211
States,Maryland,2016,12,X,1.72097,X,X,X,X,X,X,159,26,9239
States,Massachusetts,2016,12,X,1.9326,X,X,X,X,X,X,449,42,23233
States,Michigan,2016,12,X,2.18061,X,X,X,X,X,X,566,74,25956
States,Minnesota,2016,12,X,2.23573,X,X,X,X,X,X,114,15,5099
States,Mississippi,2016,12,X,3.84615,X,X,X,X,X,X,791,52,20566
States,Missouri,2016,12,X,2.86005,X,X,X,X,X,X,225,19,7867
States,Montana,2016,12,X,0.43494,X,X,X,X,X,X,12,8,2759
States,Nebraska,2016,12,X,1.05159,X,X,X,X,X,X,32,16,3043
States,Nevada,2016,12,X,1.27855,X,X,X,X,X,X,150,24,11732
States,New Hampshire,2016,12,X,1.18102,X,X,X,X,X,X,58,21,4911
States,New Jersey,2016,12,X,3.9079,X,X,X,X,X,X,185,16,4734
States,New Mexico,2016,12,X,3.93164,X,X,X,X,X,X,513,27,13048
States,New York,2016,12,X,2.89463,X,X,X,X,X,X,278,72,9604
States,North Carolina,2016,12,X,3.45713,X,X,X,X,X,X,431,46,12467
States,North Dakota,2016,12,X,1.36157,X,X,X,X,X,X,9,5,661
States,Ohio,2016,12,X,1.82237,X,X,X,X,X,X,332,69,18218
States,Oklahoma,2016,12,X,3.48019,X,X,X,X,X,X,188,25,5402
States,Oregon,2016,12,X,1.15677,X,X,X,X,X,X,38,14,3285
States,Pennsylvania,2016,12,X,3.4132,X,X,X,X,X,X,463,34,13565
States,Rhode Island,2016,12,X,1.5854,X,X,X,X,X,X,66,17,4163
States,South Carolina,2016,12,X,1.98708,X,X,X,X,X,X,80,11,4026
States,South Dakota,2016,12,X,2.1174,X,X,X,X,X,X,180,32,8501
States,Tennessee,2016,12,X,2.79813,X,X,X,X,X,X,210,51,7505
States,Texas,2016,12,X,3.46318,X,X,X,X,X,X,777,81,22436
States,Utah,2016,12,X,2.30788,X,X,X,X,X,X,370,41,16032
States,Vermont,2016,12,X,2.20632,X,X,X,X,X,X,74,11,3354
States,Virginia,2016,12,X,3.14517,X,X,X,X,X,X,3079,142,97896
States,Washington,2016,12,X,1.80846,X,X,X,X,X,X,71,36,3926
States,West Virginia,2016,12,X,2.28422,X,X,X,X,X,X,393,49,17205
States,Wisconsin,2016,12,X,2.61708,X,X,X,X,X,X,133,25,5082
States,Wyoming,2016,12,X,2.85855,X,X,X,X,X,X,116,18,4058
States,Puerto Rico,2016,12,X,5.38109,X,X,X,X,X,X,317,9,5891
States,Virgin Islands,2016,12,X,1.75879,X,X,X,X,X,X,14,2,796
States,New York City,2016,12,X,2.97008,X,X,X,X,X,X,3050,83,102691
States,Alabama,2016,13,X,5.4502,X,X,X,X,X,X,388,22,7119
States,Alaska,2016,13,X,4.42248,X,X,X,X,X,X,85,7,1922
States,Arizona,2016,13,X,2.8788,X,X,X,X,X,X,528,47,18341
States,Arkansas,2016,13,X,3.22581,X,X,X,X,X,X,100,9,3100
States,California,2016,13,X,2.80927,X,X,X,X,X,X,1053,131,37483
States,Colorado,2016,13,X,1.45565,X,X,X,X,X,X,43,6,2954
States,Connecticut,2016,13,X,2.78382,X,X,X,X,X,X,128,15,4598
States,Delaware,2016,13,X,0.867152,X,X,X,X,X,X,25,13,2883
States,District of Columbia,2016,13,X,8.34061,X,X,X,X,X,X,191,2,2290
States,Florida,2016,13,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,13,X,2.75244,X,X,X,X,X,X,1068,29,38802
States,Hawaii,2016,13,X,5.2356,X,X,X,X,X,X,90,15,1719
States,Idaho,2016,13,X,1.43954,X,X,X,X,X,X,30,9,2084
States,Illinois,2016,13,X,2.55401,X,X,X,X,X,X,1246,79,48786
States,Indiana,2016,13,X,1.73858,X,X,X,X,X,X,110,27,6327
States,Iowa,2016,13,X,1.06496,X,X,X,X,X,X,20,8,1878
States,Kansas,2016,13,X,2.06618,X,X,X,X,X,X,128,29,6195
States,Kentucky,2016,13,X,1.4745,X,X,X,X,X,X,371,36,25161
States,Louisiana,2016,13,X,2.58222,X,X,X,X,X,X,1155,75,44729
States,Maine,2016,13,X,1.80668,X,X,X,X,X,X,100,28,5535
States,Maryland,2016,13,X,1.38378,X,X,X,X,X,X,109,25,7877
States,Massachusetts,2016,13,X,1.92072,X,X,X,X,X,X,471,42,24522
States,Michigan,2016,13,X,1.991,X,X,X,X,X,X,482,75,24209
States,Minnesota,2016,13,X,1.42236,X,X,X,X,X,X,72,14,5062
States,Mississippi,2016,13,X,3.78362,X,X,X,X,X,X,633,47,16730
States,Missouri,2016,13,X,2.94644,X,X,X,X,X,X,214,19,7263
States,Montana,2016,13,X,0.31091,X,X,X,X,X,X,11,9,3538
States,Nebraska,2016,13,X,1.08728,X,X,X,X,X,X,37,17,3403
States,Nevada,2016,13,X,1.00711,X,X,X,X,X,X,102,23,10128
States,New Hampshire,2016,13,X,1.36437,X,X,X,X,X,X,68,21,4984
States,New Jersey,2016,13,X,2.88483,X,X,X,X,X,X,131,15,4541
States,New Mexico,2016,13,X,3.60399,X,X,X,X,X,X,423,29,11737
States,New York,2016,13,X,1.59898,X,X,X,X,X,X,113,47,7067
States,North Carolina,2016,13,X,3.03939,X,X,X,X,X,X,385,45,12667
States,North Dakota,2016,13,X,1.78571,X,X,X,X,X,X,15,7,840
States,Ohio,2016,13,X,1.47588,X,X,X,X,X,X,250,67,16939
States,Oklahoma,2016,13,X,1.88423,X,X,X,X,X,X,97,25,5148
States,Oregon,2016,13,X,2.3569,X,X,X,X,X,X,105,14,4455
States,Pennsylvania,2016,13,X,2.63062,X,X,X,X,X,X,361,36,13723
States,Rhode Island,2016,13,X,1.29748,X,X,X,X,X,X,69,17,5318
States,South Carolina,2016,13,X,1.57959,X,X,X,X,X,X,65,11,4115
States,South Dakota,2016,13,X,1.78571,X,X,X,X,X,X,157,34,8792
States,Tennessee,2016,13,X,2.89898,X,X,X,X,X,X,295,58,10176
States,Texas,2016,13,X,3.2444,X,X,X,X,X,X,760,80,23425
States,Utah,2016,13,X,2.7132,X,X,X,X,X,X,622,42,22925
States,Vermont,2016,13,X,2.23059,X,X,X,X,X,X,77,11,3452
States,Virginia,2016,13,X,2.81424,X,X,X,X,X,X,2626,141,93311
States,Washington,2016,13,X,1.25404,X,X,X,X,X,X,66,35,5263
States,West Virginia,2016,13,X,2.69803,X,X,X,X,X,X,437,46,16197
States,Wisconsin,2016,13,X,2.69445,X,X,X,X,X,X,150,26,5567
States,Wyoming,2016,13,X,2.21372,X,X,X,X,X,X,81,18,3659
States,Puerto Rico,2016,13,X,3.69909,X,X,X,X,X,X,208,9,5623
States,Virgin Islands,2016,13,X,1.18734,X,X,X,X,X,X,9,2,758
States,New York City,2016,13,X,2.6039,X,X,X,X,X,X,2654,84,101924
States,Alabama,2016,14,X,4.41285,X,X,X,X,X,X,360,23,8158
States,Alaska,2016,14,X,3.68609,X,X,X,X,X,X,62,6,1682
States,Arizona,2016,14,X,2.73979,X,X,X,X,X,X,611,57,22301
States,Arkansas,2016,14,X,2.81646,X,X,X,X,X,X,89,9,3160
States,California,2016,14,X,2.11652,X,X,X,X,X,X,938,139,44318
States,Colorado,2016,14,X,1.25915,X,X,X,X,X,X,43,6,3415
States,Connecticut,2016,14,X,2.61398,X,X,X,X,X,X,129,16,4935
States,Delaware,2016,14,X,0.747238,X,X,X,X,X,X,23,13,3078
States,District of Columbia,2016,14,X,5.93434,X,X,X,X,X,X,141,2,2376
States,Florida,2016,14,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,14,X,2.3326,X,X,X,X,X,X,873,30,37426
States,Hawaii,2016,14,X,5.41344,X,X,X,X,X,X,91,14,1681
States,Idaho,2016,14,X,1.45847,X,X,X,X,X,X,23,8,1577
States,Illinois,2016,14,X,2.10069,X,X,X,X,X,X,1029,80,48984
States,Indiana,2016,14,X,1.46894,X,X,X,X,X,X,92,29,6263
States,Iowa,2016,14,X,0.700935,X,X,X,X,X,X,6,5,856
States,Kansas,2016,14,X,2.19956,X,X,X,X,X,X,151,30,6865
States,Kentucky,2016,14,X,1.28462,X,X,X,X,X,X,320,35,24910
States,Louisiana,2016,14,X,2.27786,X,X,X,X,X,X,1048,74,46008
States,Maine,2016,14,X,1.05263,X,X,X,X,X,X,56,26,5320
States,Maryland,2016,14,X,1.29988,X,X,X,X,X,X,86,20,6616
States,Massachusetts,2016,14,X,1.53833,X,X,X,X,X,X,364,41,23662
States,Michigan,2016,14,X,1.24723,X,X,X,X,X,X,298,72,23893
States,Minnesota,2016,14,X,1.66983,X,X,X,X,X,X,88,15,5270
States,Mississippi,2016,14,X,3.1701,X,X,X,X,X,X,648,51,20441
States,Missouri,2016,14,X,1.91642,X,X,X,X,X,X,155,19,8088
States,Montana,2016,14,X,0.514756,X,X,X,X,X,X,15,9,2914
States,Nebraska,2016,14,X,0.730337,X,X,X,X,X,X,26,16,3560
States,Nevada,2016,14,X,1.14353,X,X,X,X,X,X,145,24,12680
States,New Hampshire,2016,14,X,0.932994,X,X,X,X,X,X,44,21,4716
States,New Jersey,2016,14,X,2.34506,X,X,X,X,X,X,112,16,4776
States,New Mexico,2016,14,X,2.43361,X,X,X,X,X,X,307,29,12615
States,New York,2016,14,X,1.35135,X,X,X,X,X,X,97,45,7178
States,North Carolina,2016,14,X,2.63865,X,X,X,X,X,X,334,42,12658
States,North Dakota,2016,14,X,2.5,X,X,X,X,X,X,20,7,800
States,Ohio,2016,14,X,1.14891,X,X,X,X,X,X,204,65,17756
States,Oklahoma,2016,14,X,2.37131,X,X,X,X,X,X,123,24,5187
States,Oregon,2016,14,X,2.39763,X,X,X,X,X,X,89,14,3712
States,Pennsylvania,2016,14,X,2.1044,X,X,X,X,X,X,283,36,13448
States,Rhode Island,2016,14,X,1.2229,X,X,X,X,X,X,66,17,5397
States,South Carolina,2016,14,X,1.2024,X,X,X,X,X,X,48,11,3992
States,South Dakota,2016,14,X,1.69799,X,X,X,X,X,X,159,34,9364
States,Tennessee,2016,14,X,1.87846,X,X,X,X,X,X,200,56,10647
States,Texas,2016,14,X,2.83508,X,X,X,X,X,X,569,61,20070
States,Utah,2016,14,X,2.50785,X,X,X,X,X,X,527,38,21014
States,Vermont,2016,14,X,2.23684,X,X,X,X,X,X,68,10,3040
States,Virginia,2016,14,X,2.43005,X,X,X,X,X,X,2286,142,94072
States,Washington,2016,14,X,1.17793,X,X,X,X,X,X,57,35,4839
States,West Virginia,2016,14,X,2.26966,X,X,X,X,X,X,403,47,17756
States,Wisconsin,2016,14,X,1.99845,X,X,X,X,X,X,129,24,6455
States,Wyoming,2016,14,X,1.75008,X,X,X,X,X,X,57,17,3257
States,Puerto Rico,2016,14,X,4.09626,X,X,X,X,X,X,240,9,5859
States,Virgin Islands,2016,14,X,0.487211,X,X,X,X,X,X,4,2,821
States,New York City,2016,14,X,2.16411,X,X,X,X,X,X,2122,87,98054
States,Alabama,2016,15,X,3.62936,X,X,X,X,X,X,311,22,8569
States,Alaska,2016,15,X,2.78207,X,X,X,X,X,X,36,5,1294
States,Arizona,2016,15,X,2.80626,X,X,X,X,X,X,594,56,21167
States,Arkansas,2016,15,X,3.6989,X,X,X,X,X,X,114,9,3082
States,California,2016,15,X,1.92403,X,X,X,X,X,X,855,133,44438
States,Colorado,2016,15,X,1.14943,X,X,X,X,X,X,42,7,3654
States,Connecticut,2016,15,X,2.5015,X,X,X,X,X,X,125,15,4997
States,Delaware,2016,15,X,0.280199,X,X,X,X,X,X,9,13,3212
States,District of Columbia,2016,15,X,5.66696,X,X,X,X,X,X,130,2,2294
States,Florida,2016,15,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,15,X,2.13829,X,X,X,X,X,X,770,30,36010
States,Hawaii,2016,15,X,3.65935,X,X,X,X,X,X,55,13,1503
States,Idaho,2016,15,X,0.742942,X,X,X,X,X,X,10,8,1346
States,Illinois,2016,15,X,1.92583,X,X,X,X,X,X,955,79,49589
States,Indiana,2016,15,X,1.09926,X,X,X,X,X,X,67,28,6095
States,Iowa,2016,15,X,0.627854,X,X,X,X,X,X,11,6,1752
States,Kansas,2016,15,X,2.01791,X,X,X,X,X,X,142,31,7037
States,Kentucky,2016,15,X,1.31761,X,X,X,X,X,X,315,34,23907
States,Louisiana,2016,15,X,1.98948,X,X,X,X,X,X,904,71,45439
States,Maine,2016,15,X,1.57875,X,X,X,X,X,X,85,27,5384
States,Maryland,2016,15,X,1.30955,X,X,X,X,X,X,127,28,9698
States,Massachusetts,2016,15,X,1.36795,X,X,X,X,X,X,323,41,23612
States,Michigan,2016,15,X,1.46172,X,X,X,X,X,X,366,69,25039
States,Minnesota,2016,15,X,1.60559,X,X,X,X,X,X,85,14,5294
States,Mississippi,2016,15,X,3.39072,X,X,X,X,X,X,648,50,19111
States,Missouri,2016,15,X,1.7713,X,X,X,X,X,X,147,20,8299
States,Montana,2016,15,X,0.237844,X,X,X,X,X,X,9,9,3784
States,Nebraska,2016,15,X,0.472953,X,X,X,X,X,X,16,16,3383
States,Nevada,2016,15,X,0.877486,X,X,X,X,X,X,105,22,11966
States,New Hampshire,2016,15,X,0.750313,X,X,X,X,X,X,36,21,4798
States,New Jersey,2016,15,X,3.02083,X,X,X,X,X,X,145,15,4800
States,New Mexico,2016,15,X,1.85741,X,X,X,X,X,X,229,28,12329
States,New York,2016,15,X,1.53967,X,X,X,X,X,X,118,41,7664
States,North Carolina,2016,15,X,2.29539,X,X,X,X,X,X,297,42,12939
